data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6861378,760,SYR75360,75360,03-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,8,,,0,80,Middle East,Syria,Ar-Raqqa,Tell Abiad,Suluk,Al-Khalidiyah,36.594,39.5196,1,Liveuamap,Local partner-New media,On 03 February 2020 Turkish forces shelled Al-Khalidiyah in western countryside of Ein Issa northern Ar-Raqqa. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861379,760,SYR75361,75361,03-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,8,,,0,80,Middle East,Syria,Ar-Raqqa,Tell Abiad,Suluk,Al-Khalidiyah,36.594,39.5196,2,Liveuamap,Local partner-New media,On 03 February 2020 Turkish forces shelled Hushan near Al-Khalidiyah in western countryside of Ein Issa northern Ar-Raqqa. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861380,760,SYR75362,75362,03-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Turkey (2016-),,8,,,0,80,Middle East,Syria,Aleppo,A'zaz,A'zaz,Al-Malikeyyeh,36.5435,36.9904,1,Liveuamap,Local partner-New media,On 03 February 2020 Turkish forces shelled Al-Malikeyyeh in Aleppo countryside. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861395,760,SYR75381,75381,03-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Opposition Rebels (Syria),,2,Military Forces of Syria (2000-),,1,12,Middle East,Syria,Aleppo,Jebel Saman,Zarbah,Hmeira,36.0759,37.0534,2,Liveuamap,Local partner-New media,On 03 February 2020 opposition rebels destroyed 23mm gun at Hmeira frontline in southern Aleppo countryside with ATGM. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861400,760,SYR75386,75386,03-Feb-20,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Opposition Rebels (Syria),,2,Military Forces of Syria (2000-),,1,12,Middle East,Syria,Idleb,Al Ma'ra,Ma'arrat An Nu'man,Kafruma,35.6353,36.6331,2,Liveuamap,Local partner-New media,On 03 February 2020 opposition rebels targeted regime forces group with ATGM at Kafruma frontline. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861404,760,SYR75061,75061,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,,,0,80,Middle East,Syria,Hama,As-Suqaylabiyah,Ziyara,Al-Sirmaniyah,35.7225,36.2781,1,SHAM,National,On 03 February 2020 Russian warplanes carried out airstrikes on Al-Sirmaniyah in Hama countryside. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861406,760,SYR75088,75088,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,,,0,80,Middle East,Syria,Hama,As-Suqaylabiyah,Ziyara,Qarqur,35.7432,36.3211,1,SHAM,National,On 03 February 2020 Russian warplanes carried out airstrikes on Qarqur in Hama countryside. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861158,760,SYR75049,75049,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,Civilians (Syria),,7,78,Middle East,Syria,Aleppo,Jebel Saman,Daret Azza,Anjara,36.2168,36.9482,2,SNHR; Liveuamap,Local partner-Other,On 03 February 2020 Russian warplanes carried out airstrikes on the Armenian Association in Bala near Anjara in western Aleppo countryside impacting a kindergarten damaging its structure and furniture and killing 1 woman and 2 children.,3,1581364068,SYR
6861163,760,SYR75057,75057,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,Civilians (Syria),,7,78,Middle East,Syria,Aleppo,Jebel Saman,Atareb,Kafr Naha,36.1679,36.9845,1,Liveuamap; SNHR,Local partner-Other,On 03 February 2020 Russian warplanes carried out airstrikes on the outskirts of Kafr Naha in western Aleppo countryside killing 2 civilians and wounding others.,2,1581364068,SYR
6861165,760,SYR75062,75062,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,,,0,80,Middle East,Syria,Aleppo,Jebel Saman,Daret Azza,Anjara,36.2168,36.9482,1,SOHR; Liveuamap,Local partner-New media,On 03 February 2020 Russian warplanes carried out airstrikes on the outskirts of Anjara in Aleppo countryside. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861166,760,SYR75064,75064,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,,,0,80,Middle East,Syria,Aleppo,Jebel Saman,Atareb,Atareb,36.1379,36.8284,1,SOHR; SNHR,Local partner-Other,On 03 February 2020 Russian warplanes carried out airstrikes on Atareb in Aleppo countryside impacting a school damaging its structure and furniture. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861167,760,SYR75066,75066,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,,,0,80,Middle East,Syria,Idleb,Idleb,Bennsh,Bennsh,35.9566,36.7138,1,SOHR; Liveuamap; SNHR,Local partner-Other,On 03 February 2020 Russian warplanes carried out airstrikes on Bennsh in Idleb countryside impacting three schools damaging its structure and furniture severly. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861169,760,SYR75083,75083,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,,,0,80,Middle East,Syria,Idleb,Idleb,Idleb,Mastumeh,35.8726,36.6313,1,Liveuamap; SOHR,Local partner-New media,On 03 February 2020 Russian warplanes carried out airstrikes on Mastumeh in Idleb countryside. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861172,760,SYR75093,75093,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,,,0,80,Middle East,Syria,Idleb,Idleb,Teftnaz,Teftnaz,35.9977,36.7833,1,Liveuamap; SOHR,Local partner-New media,On 03 February 2020 Russian warplanes carried out airstrikes on Teftnaz in Idleb countryside. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861175,760,SYR75099,75099,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Syria (2000-),Military Forces of Syria (2000-) Syrian Arab Air Force,1,Civilians (Syria),Syrian Civil Defense; Health Workers (Syria); Aid Workers (Syria),7,17,Middle East,Syria,Idleb,Idleb,Saraqab,Afes,35.9064,36.8045,2,Liveuamap; SOHR,Local partner-New media,On 03 February 2020 regime warplanes carried out airstrikes on places nearby Afes in Idleb countryside and regime ground forces shelling the town as well injuring a SCD volunteer. No fatalities were reported.,0,1581364068,SYR
6861180,760,SYR75107,75107,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Syria (2000-),Military Forces of Syria (2000-) Syrian Arab Air Force,1,,,0,10,Middle East,Syria,Idleb,Ariha,Ariha,Mantaf,35.7784,36.6518,1,SOHR; Liveuamap,Local partner-New media,On 03 February 2020 regime helicopters dropped barrel bombs on Mantaf in Idleb countryside amid regime ground forces shelling the town. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861181,760,SYR75108,75108,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Syria (2000-),Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Russia (2000-),1,,,0,10,Middle East,Syria,Idleb,Idleb,Idleb,Nayrab,35.8692,36.7183,1,SOHR; Liveuamap,Local partner-New media,On 03 February 2020 Russian and regime warplanes carried out airstrikes on Nayrab in Idleb countryside amid regime helicopters dropping barrel bombs and regime ground forces shelling the town as well. Neither injuries nor fatalities were reported.,0,1581364068,SYR
6861182,760,SYR75109,75109,03-Feb-20,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Syria (2000-),Military Forces of Syria (2000-) Syrian Arab Air Force,1,,,0,10,Middle East,Syria,Idleb,Idleb,Idleb,Qminas,35.8839,36.6799,1,Liveuamap; SOHR,Local partner-New media,On 03 February 2020 regime warplanes carried out airstrikes on Qminas and areas nearby in Idleb countryside amid regime ground forces shelling the town as well. Neither injuries nor fatalities were reported.,0,1581364068,SYR
